XGBClassifier의 P(y=1),LGBMClassifier의 P(y=1),CatBoostClassifier의 P(y=1),평균 P(y=1)의 확률,prediction_0.22,actual,confusion
0.060846712,0.0001171150752641241,0.1497750253134426,0.07024628427631968,0,1,FN
0.022022115,0.007194818168689657,0.3019084674293586,0.1103751335548986,0,0,TN
0.009523088,4.891896215810253e-06,0.34698549464819833,0.11883782488562922,0,0,TN
0.031945396,6.870668686263517e-05,0.528719930766617,0.18691134455606775,0,0,TN
0.09236468,0.02221433909328827,0.3883107176336796,0.16762991100789293,0,0,TN
0.002612711,0.0006308535556534722,0.35675842080435144,0.12000066176347064,0,0,TN
0.026074624,1.8093553448680576e-05,0.16926769246211038,0.06512013656820483,0,0,TN
0.02910292,2.083790338641509e-07,0.22800029499198562,0.08570114099809174,0,0,TN
0.033315517,0.0001859705921505684,0.11442316833478372,0.04930821864507962,0,0,TN
0.0073125116,0.0020673454127257767,0.5876898878966204,0.19902324828964066,0,0,TN
0.00041378877,3.9824728136308093e-07,0.08017413125210456,0.02686277275765701,0,0,TN
0.028727839,0.0002644175835616044,0.030145459570757316,0.01971257197462467,0,0,TN
0.0009007033,6.103915943916535e-07,0.08111201192345292,0.027337775207584725,0,0,TN
0.009349223,2.7595078485902343e-05,0.0467567544614456,0.01871119092208011,0,0,TN
0.29036412,0.1472791895274932,0.5203955210353735,0.31934627566438306,1,0,FP
0.05439202,5.529597647520881e-05,0.29723811013708346,0.11722847575431851,0,0,TN
0.00025941114,3.017372284018104e-07,0.14317274538896807,0.047810819423034216,0,0,TN
0.40323037,0.9499232958415827,0.19392982456945823,0.5156944965006917,1,0,FP
0.010990098,2.7102666908220375e-07,0.3491418809879897,0.12004408337781362,0,0,TN
0.043620598,0.0009629349886595261,0.33132338481653545,0.12530230579210985,0,0,TN
0.0053550275,0.001263731612368432,0.385694994010411,0.13077125104234824,0,0,TN
0.13948208,0.008204408412277623,0.8341552172580683,0.3272805688689259,1,0,FP
0.7431312,0.9585602095798559,0.6520624913238618,0.7845846404148156,1,0,FP
0.19309805,0.5299913344534156,0.7421450062371976,0.48841146467558555,1,0,FP
0.17577054,0.34303624937574995,0.3665796644216348,0.2951288166208288,1,0,FP
0.3473633,0.21750393205885976,0.489938287440989,0.3516018375569259,1,0,FP
0.012985699,0.0029572328725292166,0.18593290925378178,0.06729194700169204,0,0,TN
0.00043366518,1.5542980450636348e-07,0.04210589764837014,0.014179906084854173,0,0,TN
0.0040576626,3.5953914187472755e-07,0.03558969828446743,0.01321590679504838,0,0,TN
0.1478911,0.10522194292766696,0.2692744485835691,0.17412916524419333,0,1,FN
0.0034853267,7.324923228977663e-07,0.33011416165651014,0.11120007360134737,0,0,TN
0.00644945,1.5880694478781492e-08,0.04839325718460423,0.01828090762423473,0,0,TN
0.001355862,0.0005293420208906428,0.17374920154060314,0.05854480185787559,0,0,TN
0.0523068,0.00018941620958857087,0.39212594453781613,0.14820738727603613,0,0,TN
0.0012204342,3.65505403485943e-07,0.28385480661908724,0.09502520211003244,0,0,TN
0.34528342,0.5454122998013317,0.4391378802422205,0.4432778663124554,1,0,FP
0.0007346635,5.733115701286267e-07,0.07533950947680089,0.025358248766200155,0,0,TN
0.02392231,0.00022860910787855495,0.2050361944541913,0.07639570428050389,0,0,TN
0.0017374577,5.598528654146002e-06,0.25738808702140403,0.08637704775004397,0,0,TN
0.00033066617,5.521020783724193e-06,0.36340277532580073,0.12124632083800439,0,0,TN
0.001366971,2.6797985413823543e-06,0.29632613782627876,0.09923192952301284,0,0,TN
0.0014205092,2.880233139932035e-06,0.04322465981321439,0.014882683077642551,0,0,TN
8.964343e-05,2.79011398833564e-08,0.05826682062113874,0.01945216398359607,0,0,TN
0.018569348,0.0008611584463041213,0.36210529663072005,0.12717860115233126,0,0,TN
0.8971829,0.9155279604303036,0.6397668746466119,0.8174925723030128,1,0,FP
0.041167896,0.0002812590410239621,0.44642453308602137,0.16262456278933166,0,0,TN
0.002441169,1.9326147175770614e-09,0.13067566052125104,0.04437227714981329,0,0,TN
0.007373549,0.00032438374566007164,0.19675169745125837,0.06814987674701689,0,0,TN
0.01773336,9.287875300907514e-07,0.46308432746834943,0.16027287198842052,0,0,TN
0.0046729785,0.0021849777957803707,0.15932564355095236,0.05539453329525085,0,0,TN
0.0024191032,5.5289501445645796e-08,0.2095175566899565,0.0706455717164239,0,0,TN
0.00073049776,4.585389841512365e-07,0.010464282724787586,0.0037317463421108602,0,0,TN
0.3029228,0.051188567584757594,0.25011725433707716,0.2014095357346566,0,0,TN
0.17272146,0.7882328545597197,0.23004016775724329,0.39699816092619317,1,0,FP
0.010009619,5.622503811099185e-06,0.35718818567155514,0.122401142527574,0,0,TN
0.037356764,2.9189457440008526e-06,0.30261111137933916,0.1133235981344078,0,0,TN
0.010267288,2.585293551583766e-05,0.38532385156847765,0.13187233097602272,0,0,TN
0.0019377908,4.5221748093026767e-07,0.08904007582594359,0.030326106272411158,0,0,TN
0.06394442,0.0005220942631088408,0.2754486395808415,0.11330505185084472,0,1,FN
0.009494835,8.589491414938474e-05,0.1409144566010772,0.05016506203158466,0,0,TN
0.0003367704,1.2315023290249707e-08,0.04824363973485364,0.01619347415156855,0,0,TN
0.010952705,0.011299134500541031,0.13173326858128945,0.05132836922263972,0,0,TN
0.21049538,0.10356313307087672,0.4336722705058265,0.24924359537469395,1,0,FP
0.03585012,5.336995128466951e-06,0.3891051433472319,0.1416535330626872,0,0,TN
0.11512144,0.16956886845339753,0.28117554161506175,0.18862194972259036,0,0,TN
0.016945858,1.1273467283854553e-06,0.04315864903585544,0.020035211312419324,0,0,TN
0.016976124,2.3420717809265544e-07,0.2861676967030694,0.10104801819531717,0,0,TN
0.2732924,0.92788521885371,0.41349213750648994,0.5382232496174981,1,0,FP
0.14799605,0.36321998148125995,0.5710500555437145,0.36075536337486885,1,0,FP
0.13215862,0.1419379720999864,0.09383565861216236,0.12264408428593383,0,0,TN
0.04848351,0.0011130267427138874,0.2303226478797174,0.0933063947309305,0,0,TN
0.048076198,0.023404207157190028,0.31864494450217756,0.13004178305478828,0,1,FN
0.27448916,0.010348085775746758,0.6141039082770886,0.2996470528017508,1,0,FP
0.0021279824,9.26249072723348e-08,0.44961823962271363,0.15058210489693982,0,0,TN
0.058610838,2.593135808759129e-05,0.6887919974501231,0.24914292223826992,1,0,FP
0.0068805935,9.459889294691992e-05,0.21889065544967204,0.0752886159429164,0,0,TN
0.00018563506,6.138270505254143e-05,0.07488021162155174,0.02504240979462742,0,0,TN
0.032817427,0.00032161340588074286,0.4910252716596763,0.1747214373781686,0,0,TN
0.0004432142,1.3769018247612127e-08,0.06653813262465087,0.022327120198345835,0,0,TN
0.01294941,2.034031941805856e-05,0.18139769375260348,0.06478914798888892,0,0,TN
0.6543378,0.49745561848342074,0.3669611839633684,0.5062515419459166,1,1,TP
0.8743468,0.9964372858106799,0.30387344327866084,0.724885840595749,1,1,TP
0.43632436,0.41217162727676054,0.3620254974536438,0.4035071609056182,1,0,FP
0.0022112539,2.917562811080687e-05,0.07034560484241548,0.024195344775922122,0,0,TN
0.004163329,1.2957922287419918e-05,0.23350648257672008,0.07922758984095844,0,0,TN
0.0047551254,2.9950409410724895e-05,0.2560449555884416,0.08694334379296827,0,0,TN
0.0017058598,4.7265737752861566e-06,0.12877272287251096,0.04349443641134947,0,0,TN
0.0014193206,2.5702041132956503e-05,0.16576720264853798,0.05573740842526947,0,0,TN
0.051436484,0.0416943607143687,0.240953678648961,0.1113615077411152,0,1,FN
